7   2.5000    1.0000    0.5000
  16.8850  -13.9956    4.0037     0.000
  -5.7838   -5.3407   -3.1413  3389.813
 -13.5335   15.7702    4.3465   656.991
   8.1473    9.2553   -3.2125  3104.914
   2.3591    2.6556   -6.3018  3709.415
   0.7632    0.9750    3.0488  3715.478
   3.6889    3.8387    0.1468  3720.225
