5   2.0000    1.0000    0.5000
 -14.0541   -5.1468   13.7707  1451.023
  -8.1259    8.9184  -10.0792  1808.068
  17.6384    8.0245    6.5931     0.000
   2.0002  -11.1522   -3.4720  2002.794
  -0.3449   -0.9505    1.1358  2645.264
