-1.500000e+01 -2.259375e+01 -3.048927e+00 -2.992493e+00 -1.509375e+01 -2.250000e+01 -3.038481e+00 -2.976646e+00
-1.425000e+01 -2.296875e+01 -3.007866e+00 -2.931969e+00 -1.434375e+01 -2.287500e+01 -2.996482e+00 -2.913292e+00
-1.462500e+01 -2.278125e+01 -3.027005e+00 -2.960327e+00 -1.471875e+01 -2.268750e+01 -3.016054e+00 -2.943085e+00
-1.500000e+01 -2.259375e+01 -3.048927e+00 -2.992493e+00 -1.481250e+01 -2.259375e+01 -3.004765e+00 -2.926586e+00
-1.471875e+01 -2.268750e+01 -3.016054e+00 -2.943085e+00 -1.481250e+01 -2.259375e+01 -3.004765e+00 -2.926586e+00
-1.462500e+01 -2.278125e+01 -3.027005e+00 -2.960327e+00 -1.443750e+01 -2.278125e+01 -2.984739e+00 -2.895355e+00
-1.434375e+01 -2.287500e+01 -2.996482e+00 -2.913292e+00 -1.443750e+01 -2.278125e+01 -2.984739e+00 -2.895355e+00
-1.425000e+01 -2.296875e+01 -3.007866e+00 -2.931969e+00 -1.406250e+01 -2.296875e+01 -2.967426e+00 -2.868011e+00
-1.406250e+01 -2.296875e+01 -2.967426e+00 -2.868011e+00 -1.387500e+01 -2.296875e+01 -2.928036e+00 -2.804375e+00
-1.368750e+01 -2.315625e+01 -2.952607e+00 -2.844706e+00 -1.378125e+01 -2.306250e+01 -2.940516e+00 -2.824171e+00
-1.368750e+01 -2.315625e+01 -2.952607e+00 -2.844706e+00 -1.350000e+01 -2.315625e+01 -2.914946e+00 -2.782185e+00
-1.378125e+01 -2.306250e+01 -2.940516e+00 -2.824171e+00 -1.387500e+01 -2.296875e+01 -2.928036e+00 -2.804375e+00
-1.312500e+01 -2.334375e+01 -2.904041e+00 -2.764246e+00 -1.321875e+01 -2.325000e+01 -2.891382e+00 -2.741772e+00
-1.312500e+01 -2.334375e+01 -2.904041e+00 -2.764246e+00 -1.293750e+01 -2.334375e+01 -2.869026e+00 -2.703312e+00
-1.293750e+01 -2.334375e+01 -2.869026e+00 -2.703312e+00 -1.275000e+01 -2.334375e+01 -2.835001e+00 -2.642788e+00
-1.256250e+01 -2.353125e+01 -2.861613e+00 -2.691040e+00 -1.265625e+01 -2.343750e+01 -2.848529e+00 -2.666552e+00
-1.256250e+01 -2.353125e+01 -2.861613e+00 -2.691040e+00 -1.237500e+01 -2.353125e+01 -2.829100e+00 -2.631836e+00
-1.265625e+01 -2.343750e+01 -2.848529e+00 -2.666552e+00 -1.275000e+01 -2.334375e+01 -2.835001e+00 -2.642788e+00
-1.237500e+01 -2.353125e+01 -2.829100e+00 -2.631836e+00 -1.218750e+01 -2.353125e+01 -2.797541e+00 -2.573090e+00
-1.218750e+01 -2.353125e+01 -2.797541e+00 -2.573090e+00 -1.200000e+01 -2.353125e+01 -2.766928e+00 -2.514814e+00
-1.350000e+01 -2.315625e+01 -2.914946e+00 -2.782185e+00 -1.331250e+01 -2.315625e+01 -2.878306e+00 -2.720030e+00
-1.321875e+01 -2.325000e+01 -2.891382e+00 -2.741772e+00 -1.331250e+01 -2.315625e+01 -2.878306e+00 -2.720030e+00
-1.181250e+01 -2.371875e+01 -2.794565e+00 -2.568184e+00 -1.190625e+01 -2.362500e+01 -2.780985e+00 -2.541142e+00
-1.181250e+01 -2.371875e+01 -2.794565e+00 -2.568184e+00 -1.162500e+01 -2.371875e+01 -2.765312e+00 -2.511353e+00
-1.162500e+01 -2.371875e+01 -2.765312e+00 -2.511353e+00 -1.143750e+01 -2.371875e+01 -2.736965e+00 -2.455036e+00
-1.143750e+01 -2.371875e+01 -2.736965e+00 -2.455036e+00 -1.125000e+01 -2.371875e+01 -2.709513e+00 -2.399250e+00
-1.190625e+01 -2.362500e+01 -2.780985e+00 -2.541142e+00 -1.200000e+01 -2.353125e+01 -2.766928e+00 -2.514814e+00
-1.087500e+01 -2.390625e+01 -2.711424e+00 -2.403738e+00 -1.096875e+01 -2.381250e+01 -2.697441e+00 -2.373524e+00
-1.125000e+01 -2.371875e+01 -2.709513e+00 -2.399250e+00 -1.106250e+01 -2.371875e+01 -2.682946e+00 -2.344011e+00
-1.096875e+01 -2.381250e+01 -2.697441e+00 -2.373524e+00 -1.106250e+01 -2.371875e+01 -2.682946e+00 -2.344011e+00
-1.087500e+01 -2.390625e+01 -2.711424e+00 -2.403738e+00 -1.068750e+01 -2.390625e+01 -2.686017e+00 -2.350086e+00
-1.068750e+01 -2.390625e+01 -2.686017e+00 -2.350086e+00 -1.050000e+01 -2.390625e+01 -2.661449e+00 -2.297024e+00
-9.562500e+00 -2.409375e+01 -2.600124e+00 -2.159500e+00 -9.656250e+00 -2.400000e+01 -2.586000e+00 -2.124870e+00
-9.562500e+00 -2.409375e+01 -2.600124e+00 -2.159500e+00 -9.375000e+00 -2.409375e+01 -2.579649e+00 -2.110695e+00
-9.375000e+00 -2.409375e+01 -2.579649e+00 -2.110695e+00 -9.187500e+00 -2.409375e+01 -2.559908e+00 -2.062571e+00
-9.187500e+00 -2.409375e+01 -2.559908e+00 -2.062571e+00 -9.000000e+00 -2.409375e+01 -2.540886e+00 -2.015141e+00
-9.000000e+00 -2.409375e+01 -2.540886e+00 -2.015141e+00 -8.812500e+00 -2.409375e+01 -2.522568e+00 -1.968418e+00
-8.812500e+00 -2.409375e+01 -2.522568e+00 -1.968418e+00 -8.625000e+00 -2.409375e+01 -2.504938e+00 -1.922415e+00
-8.625000e+00 -2.409375e+01 -2.504938e+00 -1.922415e+00 -8.437500e+00 -2.409375e+01 -2.487981e+00 -1.877144e+00
-8.437500e+00 -2.409375e+01 -2.487981e+00 -1.877144e+00 -8.250000e+00 -2.409375e+01 -2.471681e+00 -1.832619e+00
-8.250000e+00 -2.409375e+01 -2.471681e+00 -1.832619e+00 -8.062500e+00 -2.409375e+01 -2.456020e+00 -1.788849e+00
-8.062500e+00 -2.409375e+01 -2.456020e+00 -1.788849e+00 -7.875000e+00 -2.409375e+01 -2.440982e+00 -1.745850e+00
-7.875000e+00 -2.409375e+01 -2.440982e+00 -1.745850e+00 -7.687500e+00 -2.409375e+01 -2.426550e+00 -1.703632e+00
-7.687500e+00 -2.409375e+01 -2.426550e+00 -1.703632e+00 -7.500000e+00 -2.409375e+01 -2.412705e+00 -1.662209e+00
-1.050000e+01 -2.390625e+01 -2.661449e+00 -2.297024e+00 -1.031250e+01 -2.390625e+01 -2.637708e+00 -2.244560e+00
-1.031250e+01 -2.390625e+01 -2.637708e+00 -2.244560e+00 -1.012500e+01 -2.390625e+01 -2.614781e+00 -2.192711e+00
-1.012500e+01 -2.390625e+01 -2.614781e+00 -2.192711e+00 -9.937500e+00 -2.390625e+01 -2.592656e+00 -2.141491e+00
-9.937500e+00 -2.390625e+01 -2.592656e+00 -2.141491e+00 -9.750000e+00 -2.390625e+01 -2.571321e+00 -2.090914e+00
-9.656250e+00 -2.400000e+01 -2.586000e+00 -2.124870e+00 -9.750000e+00 -2.390625e+01 -2.571321e+00 -2.090914e+00
-7.500000e+00 -2.409375e+01 -2.412705e+00 -1.662209e+00 -7.312500e+00 -2.409375e+01 -2.399431e+00 -1.621588e+00
-7.312500e+00 -2.409375e+01 -2.399431e+00 -1.621588e+00 -7.125000e+00 -2.409375e+01 -2.386708e+00 -1.581783e+00
-7.125000e+00 -2.409375e+01 -2.386708e+00 -1.581783e+00 -6.937500e+00 -2.409375e+01 -2.374518e+00 -1.542805e+00
-6.937500e+00 -2.409375e+01 -2.374518e+00 -1.542805e+00 -6.750000e+00 -2.409375e+01 -2.362842e+00 -1.504665e+00
-6.750000e+00 -2.409375e+01 -2.362842e+00 -1.504665e+00 -6.562500e+00 -2.409375e+01 -2.351659e+00 -1.467377e+00
-6.562500e+00 -2.409375e+01 -2.351659e+00 -1.467377e+00 -6.375000e+00 -2.409375e+01 -2.340951e+00 -1.430943e+00
-6.375000e+00 -2.409375e+01 -2.340951e+00 -1.430943e+00 -6.187500e+00 -2.409375e+01 -2.330698e+00 -1.395378e+00
-6.187500e+00 -2.409375e+01 -2.330698e+00 -1.395378e+00 -6.000000e+00 -2.409375e+01 -2.320880e+00 -1.360693e+00
-6.000000e+00 -2.409375e+01 -2.320880e+00 -1.360693e+00 -5.812500e+00 -2.409375e+01 -2.311476e+00 -1.326897e+00
-5.812500e+00 -2.409375e+01 -2.311476e+00 -1.326897e+00 -5.625000e+00 -2.409375e+01 -2.302464e+00 -1.293995e+00
-5.625000e+00 -2.409375e+01 -2.302464e+00 -1.293995e+00 -5.531250e+00 -2.400000e+01 -2.282147e+00 -1.214169e+00
-5.531250e+00 -2.400000e+01 -2.282147e+00 -1.214169e+00 -5.437500e+00 -2.390625e+01 -2.262114e+00 -1.134558e+00
-5.437500e+00 -2.390625e+01 -2.262114e+00 -1.134558e+00 -5.250000e+00 -2.390625e+01 -2.254747e+00 -1.103138e+00
-5.250000e+00 -2.390625e+01 -2.254747e+00 -1.103138e+00 -5.062500e+00 -2.390625e+01 -2.247718e+00 -1.072647e+00
-5.062500e+00 -2.390625e+01 -2.247718e+00 -1.072647e+00 -4.875000e+00 -2.390625e+01 -2.241004e+00 -1.043095e+00
-4.875000e+00 -2.390625e+01 -2.241004e+00 -1.043095e+00 -4.687500e+00 -2.390625e+01 -2.234582e+00 -1.014488e+00
-4.687500e+00 -2.390625e+01 -2.234582e+00 -1.014488e+00 -4.500000e+00 -2.390625e+01 -2.228432e+00 -9.868355e-01
-4.500000e+00 -2.390625e+01 -2.228432e+00 -9.868355e-01 -4.312500e+00 -2.390625e+01 -2.222529e+00 -9.601402e-01
-4.312500e+00 -2.390625e+01 -2.222529e+00 -9.601402e-01 -4.218750e+00 -2.381250e+01 -2.206827e+00 -8.827152e-01
-4.218750e+00 -2.381250e+01 -2.206827e+00 -8.827152e-01 -4.125000e+00 -2.371875e+01 -2.191464e+00 -8.055229e-01
-4.125000e+00 -2.371875e+01 -2.191464e+00 -8.055229e-01 -3.937500e+00 -2.371875e+01 -2.186969e+00 -7.804832e-01
-3.937500e+00 -2.371875e+01 -2.186969e+00 -7.804832e-01 -3.750000e+00 -2.371875e+01 -2.182657e+00 -7.564297e-01
-3.750000e+00 -2.371875e+01 -2.182657e+00 -7.564297e-01 -3.562500e+00 -2.371875e+01 -2.178507e+00 -7.333679e-01
-3.562500e+00 -2.371875e+01 -2.178507e+00 -7.333679e-01 -3.375000e+00 -2.371875e+01 -2.174494e+00 -7.113037e-01
-3.375000e+00 -2.371875e+01 -2.174494e+00 -7.113037e-01 -3.281250e+00 -2.362500e+01 -2.162014e+00 -6.359138e-01
-3.281250e+00 -2.362500e+01 -2.162014e+00 -6.359138e-01 -3.187500e+00 -2.353125e+01 -2.149914e+00 -5.607719e-01
-3.187500e+00 -2.353125e+01 -2.149914e+00 -5.607719e-01 -3.000000e+00 -2.353125e+01 -2.147118e+00 -5.404758e-01
-3.000000e+00 -2.353125e+01 -2.147118e+00 -5.404758e-01 -2.812500e+00 -2.353125e+01 -2.144391e+00 -5.212021e-01
-2.812500e+00 -2.353125e+01 -2.144391e+00 -5.212021e-01 -2.625000e+00 -2.353125e+01 -2.141708e+00 -5.029507e-01
-2.625000e+00 -2.353125e+01 -2.141708e+00 -5.029507e-01 -2.437500e+00 -2.353125e+01 -2.139047e+00 -4.857254e-01
-2.437500e+00 -2.353125e+01 -2.139047e+00 -4.857254e-01 -2.343750e+00 -2.343750e+01 -2.129616e+00 -4.125748e-01
-2.343750e+00 -2.343750e+01 -2.129616e+00 -4.125748e-01 -2.250000e+00 -2.334375e+01 -2.120603e+00 -3.396950e-01
-2.250000e+00 -2.334375e+01 -2.120603e+00 -3.396950e-01 -2.062500e+00 -2.334375e+01 -2.118946e+00 -3.243389e-01
-2.062500e+00 -2.334375e+01 -2.118946e+00 -3.243389e-01 -1.875000e+00 -2.334375e+01 -2.117239e+00 -3.100281e-01
-1.875000e+00 -2.334375e+01 -2.117239e+00 -3.100281e-01 -1.781250e+00 -2.325000e+01 -2.109713e+00 -2.384300e-01
-1.781250e+00 -2.325000e+01 -2.109713e+00 -2.384300e-01 -1.687500e+00 -2.315625e+01 -2.102627e+00 -1.671181e-01
-1.687500e+00 -2.315625e+01 -2.102627e+00 -1.671181e-01 -1.500000e+00 -2.315625e+01 -2.101794e+00 -1.547337e-01
-1.500000e+00 -2.315625e+01 -2.101794e+00 -1.547337e-01 -1.312500e+00 -2.315625e+01 -2.100835e+00 -1.434078e-01
-1.312500e+00 -2.315625e+01 -2.100835e+00 -1.434078e-01 -1.125000e+00 -2.315625e+01 -2.099726e+00 -1.331387e-01
-1.125000e+00 -2.315625e+01 -2.099726e+00 -1.331387e-01 -1.031250e+00 -2.306250e+01 -2.094477e+00 -6.363678e-02
-1.031250e+00 -2.306250e+01 -2.094477e+00 -6.363678e-02 -9.375000e-01 -2.296875e+01 -2.089694e+00 5.561829e-03
-9.375000e-01 -2.296875e+01 -2.089694e+00 5.561829e-03 -7.500000e-01 -2.296875e+01 -2.089269e+00 1.383781e-02
-7.500000e-01 -2.296875e+01 -2.089269e+00 1.383781e-02 -5.625000e-01 -2.296875e+01 -2.088618e+00 2.104950e-02
-5.625000e-01 -2.296875e+01 -2.088618e+00 2.104950e-02 -4.687500e-01 -2.287500e+01 -2.085092e+00 8.882141e-02
-4.687500e-01 -2.287500e+01 -2.085092e+00 8.882141e-02 -3.750000e-01 -2.278125e+01 -2.082052e+00 1.562653e-01
-3.750000e-01 -2.278125e+01 -2.082052e+00 1.562653e-01 -1.875000e-01 -2.278125e+01 -2.081938e+00 1.614418e-01
-1.875000e-01 -2.278125e+01 -2.081938e+00 1.614418e-01 0.000000e+00 -2.278125e+01 -2.081520e+00 1.655483e-01
0.000000e+00 -2.278125e+01 -2.081520e+00 1.655483e-01 9.375000e-02 -2.268750e+01 -2.079627e+00 2.315140e-01
9.375000e-02 -2.268750e+01 -2.079627e+00 2.315140e-01 1.875000e-01 -2.259375e+01 -2.078235e+00 2.971344e-01
1.875000e-01 -2.259375e+01 -2.078235e+00 2.971344e-01 3.750000e-01 -2.259375e+01 -2.078201e+00 2.991676e-01
3.750000e-01 -2.259375e+01 -2.078201e+00 2.991676e-01 4.687500e-01 -2.250000e+01 -2.077511e+00 3.637695e-01
-1.650000e+01 -2.184375e+01 -3.168566e+00 -3.155993e+00 -1.659375e+01 -2.175000e+01 -3.160826e+00 -3.145267e+00
-1.762500e+01 -2.109375e+01 -3.226652e+00 -3.225510e+00 -1.771875e+01 -2.100000e+01 -3.221458e+00 -3.218794e+00
-1.725000e+01 -2.128125e+01 -3.180134e+00 -3.169708e+00 -1.734375e+01 -2.118750e+01 -3.173959e+00 -3.161957e+00
-1.762500e+01 -2.109375e+01 -3.226652e+00 -3.225510e+00 -1.743750e+01 -2.109375e+01 -3.167616e+00 -3.154934e+00
-1.734375e+01 -2.118750e+01 -3.173959e+00 -3.161957e+00 -1.743750e+01 -2.109375e+01 -3.167616e+00 -3.154934e+00
-1.706250e+01 -2.146875e+01 -3.193421e+00 -3.186287e+00 -1.715625e+01 -2.137500e+01 -3.186869e+00 -3.177635e+00
-1.706250e+01 -2.146875e+01 -3.193421e+00 -3.186287e+00 -1.687500e+01 -2.146875e+01 -3.137787e+00 -3.116455e+00
-1.668750e+01 -2.165625e+01 -3.152863e+00 -3.135275e+00 -1.678125e+01 -2.156250e+01 -3.145429e+00 -3.125498e+00
-1.659375e+01 -2.175000e+01 -3.160826e+00 -3.145267e+00 -1.668750e+01 -2.165625e+01 -3.152863e+00 -3.135275e+00
-1.678125e+01 -2.156250e+01 -3.145429e+00 -3.125498e+00 -1.687500e+01 -2.146875e+01 -3.137787e+00 -3.116455e+00
-1.715625e+01 -2.137500e+01 -3.186869e+00 -3.177635e+00 -1.725000e+01 -2.128125e+01 -3.180134e+00 -3.169708e+00
-1.800000e+01 -2.071875e+01 -3.206503e+00 -3.201786e+00 -1.809375e+01 -2.062500e+01 -3.202230e+00 -3.196756e+00
-1.837500e+01 -2.053125e+01 -3.261621e+00 -3.263756e+00 -1.846875e+01 -2.043750e+01 -3.258463e+00 -3.259634e+00
-1.856250e+01 -2.034375e+01 -3.255219e+00 -3.256212e+00 -1.865625e+01 -2.025000e+01 -3.252598e+00 -3.252867e+00
-1.846875e+01 -2.043750e+01 -3.258463e+00 -3.259634e+00 -1.856250e+01 -2.034375e+01 -3.255219e+00 -3.256212e+00
-1.837500e+01 -2.053125e+01 -3.261621e+00 -3.263756e+00 -1.818750e+01 -2.053125e+01 -3.197847e+00 -3.192438e+00
-1.809375e+01 -2.062500e+01 -3.202230e+00 -3.196756e+00 -1.818750e+01 -2.053125e+01 -3.197847e+00 -3.192438e+00
-1.875000e+01 -2.015625e+01 -3.249908e+00 -3.250217e+00 -1.884375e+01 -2.006250e+01 -3.247852e+00 -3.247627e+00
-1.893750e+01 -1.996875e+01 -3.245745e+00 -3.245728e+00 -1.903125e+01 -1.987500e+01 -3.244279e+00 -3.243872e+00
-1.884375e+01 -2.006250e+01 -3.247852e+00 -3.247627e+00 -1.893750e+01 -1.996875e+01 -3.245745e+00 -3.245728e+00
-1.912500e+01 -1.978125e+01 -3.242777e+00 -3.242699e+00 -1.921875e+01 -1.968750e+01 -3.241928e+00 -3.241556e+00
-1.931250e+01 -1.959375e+01 -3.241058e+00 -3.241089e+00 -1.940625e+01 -1.950000e+01 -3.240849e+00 -3.240635e+00
-1.921875e+01 -1.968750e+01 -3.241928e+00 -3.241556e+00 -1.931250e+01 -1.959375e+01 -3.241058e+00 -3.241089e+00
-1.903125e+01 -1.987500e+01 -3.244279e+00 -3.243872e+00 -1.912500e+01 -1.978125e+01 -3.242777e+00 -3.242699e+00
-1.865625e+01 -2.025000e+01 -3.252598e+00 -3.252867e+00 -1.875000e+01 -2.015625e+01 -3.249908e+00 -3.250217e+00
-1.781250e+01 -2.090625e+01 -3.216124e+00 -3.212795e+00 -1.790625e+01 -2.081250e+01 -3.211376e+00 -3.206934e+00
-1.771875e+01 -2.100000e+01 -3.221458e+00 -3.218794e+00 -1.781250e+01 -2.090625e+01 -3.216124e+00 -3.212795e+00
-1.790625e+01 -2.081250e+01 -3.211376e+00 -3.206934e+00 -1.800000e+01 -2.071875e+01 -3.206503e+00 -3.201786e+00
-1.575000e+01 -2.221875e+01 -3.101961e+00 -3.067619e+00 -1.584375e+01 -2.212500e+01 -3.092733e+00 -3.054428e+00
-1.612500e+01 -2.203125e+01 -3.133472e+00 -3.110237e+00 -1.621875e+01 -2.193750e+01 -3.124956e+00 -3.098305e+00
-1.650000e+01 -2.184375e+01 -3.168566e+00 -3.155993e+00 -1.631250e+01 -2.184375e+01 -3.116193e+00 -3.087112e+00
-1.621875e+01 -2.193750e+01 -3.124956e+00 -3.098305e+00 -1.631250e+01 -2.184375e+01 -3.116193e+00 -3.087112e+00
-1.612500e+01 -2.203125e+01 -3.133472e+00 -3.110237e+00 -1.593750e+01 -2.203125e+01 -3.083237e+00 -3.041981e+00
-1.584375e+01 -2.212500e+01 -3.092733e+00 -3.054428e+00 -1.593750e+01 -2.203125e+01 -3.083237e+00 -3.041981e+00
-1.537500e+01 -2.240625e+01 -3.073845e+00 -3.028313e+00 -1.546875e+01 -2.231250e+01 -3.063974e+00 -3.013817e+00
-1.575000e+01 -2.221875e+01 -3.101961e+00 -3.067619e+00 -1.556250e+01 -2.221875e+01 -3.053809e+00 -3.000065e+00
-1.546875e+01 -2.231250e+01 -3.063974e+00 -3.013817e+00 -1.556250e+01 -2.221875e+01 -3.053809e+00 -3.000065e+00
-1.537500e+01 -2.240625e+01 -3.073845e+00 -3.028313e+00 -1.518750e+01 -2.240625e+01 -3.027719e+00 -2.961544e+00
-1.509375e+01 -2.250000e+01 -3.038481e+00 -2.976646e+00 -1.518750e+01 -2.240625e+01 -3.027719e+00 -2.961544e+00
4.687500e-01 -2.250000e+01 -2.077511e+00 3.637695e-01 5.625000e-01 -2.240625e+01 -2.077335e+00 4.280128e-01
5.625000e-01 -2.240625e+01 -2.077335e+00 4.280128e-01 7.500000e-01 -2.240625e+01 -2.077580e+00 4.279442e-01
7.500000e-01 -2.240625e+01 -2.077580e+00 4.279442e-01 9.375000e-01 -2.240625e+01 -2.077388e+00 4.268074e-01
9.375000e-01 -2.240625e+01 -2.077388e+00 4.268074e-01 1.031250e+00 -2.231250e+01 -2.078162e+00 4.894867e-01
1.031250e+00 -2.231250e+01 -2.078162e+00 4.894867e-01 1.125000e+00 -2.221875e+01 -2.079465e+00 5.517807e-01
1.125000e+00 -2.221875e+01 -2.079465e+00 5.517807e-01 1.312500e+00 -2.221875e+01 -2.079389e+00 5.485191e-01
1.312500e+00 -2.221875e+01 -2.079389e+00 5.485191e-01 1.406250e+00 -2.212500e+01 -2.081254e+00 6.097488e-01
1.406250e+00 -2.212500e+01 -2.081254e+00 6.097488e-01 1.500000e+00 -2.203125e+01 -2.083657e+00 6.705761e-01
1.500000e+00 -2.203125e+01 -2.083657e+00 6.705761e-01 1.687500e+00 -2.203125e+01 -2.083583e+00 6.651764e-01
1.687500e+00 -2.203125e+01 -2.083583e+00 6.651764e-01 1.781250e+00 -2.193750e+01 -2.086490e+00 7.249165e-01
1.781250e+00 -2.193750e+01 -2.086490e+00 7.249165e-01 1.875000e+00 -2.184375e+01 -2.089944e+00 7.842407e-01
1.875000e+00 -2.184375e+01 -2.089944e+00 7.842407e-01 2.062500e+00 -2.184375e+01 -2.089757e+00 7.766857e-01
2.062500e+00 -2.184375e+01 -2.089757e+00 7.766857e-01 2.250000e+00 -2.184375e+01 -2.088945e+00 7.680817e-01
2.250000e+00 -2.184375e+01 -2.088945e+00 7.680817e-01 2.343750e+00 -2.175000e+01 -2.093039e+00 8.257484e-01
2.343750e+00 -2.175000e+01 -2.093039e+00 8.257484e-01 2.437500e+00 -2.165625e+01 -2.097688e+00 8.829746e-01
2.437500e+00 -2.165625e+01 -2.097688e+00 8.829746e-01 2.625000e+00 -2.165625e+01 -2.096591e+00 8.722153e-01
2.625000e+00 -2.165625e+01 -2.096591e+00 8.722153e-01 2.718750e+00 -2.156250e+01 -2.101585e+00 9.283257e-01
2.718750e+00 -2.156250e+01 -2.101585e+00 9.283257e-01 2.812500e+00 -2.146875e+01 -2.107142e+00 9.839745e-01
2.812500e+00 -2.146875e+01 -2.107142e+00 9.839745e-01 3.000000e+00 -2.146875e+01 -2.105639e+00 9.710598e-01
3.000000e+00 -2.146875e+01 -2.105639e+00 9.710598e-01 3.093750e+00 -2.137500e+01 -2.111475e+00 1.025579e+00
3.093750e+00 -2.137500e+01 -2.111475e+00 1.025579e+00 3.187500e+00 -2.128125e+01 -2.117878e+00 1.079620e+00
3.187500e+00 -2.128125e+01 -2.117878e+00 1.079620e+00 3.375000e+00 -2.128125e+01 -2.115849e+00 1.064556e+00
3.375000e+00 -2.128125e+01 -2.115849e+00 1.064556e+00 3.468750e+00 -2.118750e+01 -2.122462e+00 1.117462e+00
3.468750e+00 -2.118750e+01 -2.122462e+00 1.117462e+00 3.562500e+00 -2.109375e+01 -2.129646e+00 1.169868e+00
3.562500e+00 -2.109375e+01 -2.129646e+00 1.169868e+00 3.750000e+00 -2.109375e+01 -2.126967e+00 1.152662e+00
3.750000e+00 -2.109375e+01 -2.126967e+00 1.152662e+00 3.843750e+00 -2.100000e+01 -2.134292e+00 1.203926e+00
3.843750e+00 -2.100000e+01 -2.134292e+00 1.203926e+00 3.937500e+00 -2.090625e+01 -2.142189e+00 1.254673e+00
3.937500e+00 -2.090625e+01 -2.142189e+00 1.254673e+00 4.031250e+00 -2.081250e+01 -2.150129e+00 1.304846e+00
4.031250e+00 -2.081250e+01 -2.150129e+00 1.304846e+00 4.125000e+00 -2.071875e+01 -2.158644e+00 1.354488e+00
4.125000e+00 -2.071875e+01 -2.158644e+00 1.354488e+00 4.312500e+00 -2.071875e+01 -2.155243e+00 1.334009e+00
4.312500e+00 -2.071875e+01 -2.155243e+00 1.334009e+00 4.406250e+00 -2.062500e+01 -2.163789e+00 1.382504e+00
4.406250e+00 -2.062500e+01 -2.163789e+00 1.382504e+00 4.500000e+00 -2.053125e+01 -2.172909e+00 1.430445e+00
4.500000e+00 -2.053125e+01 -2.172909e+00 1.430445e+00 4.687500e+00 -2.053125e+01 -2.168539e+00 1.407860e+00
4.687500e+00 -2.053125e+01 -2.168539e+00 1.407860e+00 4.781250e+00 -2.043750e+01 -2.177616e+00 1.454657e+00
4.781250e+00 -2.043750e+01 -2.177616e+00 1.454657e+00 4.875000e+00 -2.034375e+01 -2.187265e+00 1.500881e+00
4.875000e+00 -2.034375e+01 -2.187265e+00 1.500881e+00 4.968750e+00 -2.025000e+01 -2.196864e+00 1.546535e+00
4.968750e+00 -2.025000e+01 -2.196864e+00 1.546535e+00 5.062500e+00 -2.015625e+01 -2.207035e+00 1.591606e+00
5.062500e+00 -2.015625e+01 -2.207035e+00 1.591606e+00 5.250000e+00 -2.015625e+01 -2.201435e+00 1.565804e+00
5.250000e+00 -2.015625e+01 -2.201435e+00 1.565804e+00 5.343750e+00 -2.006250e+01 -2.211447e+00 1.609734e+00
5.343750e+00 -2.006250e+01 -2.211447e+00 1.609734e+00 5.437500e+00 -1.996875e+01 -2.222026e+00 1.653057e+00
5.437500e+00 -1.996875e+01 -2.222026e+00 1.653057e+00 5.625000e+00 -1.996875e+01 -2.215134e+00 1.625223e+00
5.625000e+00 -1.996875e+01 -2.215134e+00 1.625223e+00 5.718750e+00 -1.987500e+01 -2.225479e+00 1.667419e+00
5.718750e+00 -1.987500e+01 -2.225479e+00 1.667419e+00 5.812500e+00 -1.978125e+01 -2.236383e+00 1.708992e+00
5.812500e+00 -1.978125e+01 -2.236383e+00 1.708992e+00 5.906250e+00 -1.968750e+01 -2.247142e+00 1.750008e+00
5.906250e+00 -1.968750e+01 -2.247142e+00 1.750008e+00 6.000000e+00 -1.959375e+01 -2.258458e+00 1.790382e+00
6.000000e+00 -1.959375e+01 -2.258458e+00 1.790382e+00 6.187500e+00 -1.959375e+01 -2.249821e+00 1.759449e+00
6.187500e+00 -1.959375e+01 -2.249821e+00 1.759449e+00 6.281250e+00 -1.950000e+01 -2.260782e+00 1.798717e+00
-1.950000e+01 -1.940625e+01 -3.240635e+00 -3.240849e+00 -1.959375e+01 -1.931250e+01 -3.241089e+00 -3.241058e+00
-1.968750e+01 -1.921875e+01 -3.241556e+00 -3.241928e+00 -1.978125e+01 -1.912500e+01 -3.242699e+00 -3.242777e+00
-1.959375e+01 -1.931250e+01 -3.241089e+00 -3.241058e+00 -1.968750e+01 -1.921875e+01 -3.241556e+00 -3.241928e+00
-1.987500e+01 -1.903125e+01 -3.243872e+00 -3.244279e+00 -1.996875e+01 -1.893750e+01 -3.245728e+00 -3.245745e+00
-2.006250e+01 -1.884375e+01 -3.247627e+00 -3.247852e+00 -2.015625e+01 -1.875000e+01 -3.250217e+00 -3.249908e+00
-1.996875e+01 -1.893750e+01 -3.245728e+00 -3.245745e+00 -2.006250e+01 -1.884375e+01 -3.247627e+00 -3.247852e+00
